orden,path,dominio,intencion,estado,action_items,referencia_contenido
1047,ai-toolings/open-code/oh-my-opencode/src/features/opencode-skill-loader/merger.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { LoadedSkill, SkillScope, SkillMetadata } from ""./types"""
1048,ai-toolings/open-code/oh-my-opencode/src/features/opencode-skill-loader/types.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { CommandDefinition } from ""../claude-code-command-loader/types"""
1049,ai-toolings/open-code/oh-my-opencode/src/features/skill-mcp-manager/env-cleaner.test.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { describe, it, expect, beforeEach, afterEach } from ""bun:test"""
1050,ai-toolings/open-code/oh-my-opencode/src/features/skill-mcp-manager/env-cleaner.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,// Filters npm/pnpm/yarn config env vars that break MCP servers in pnpm projects (#456)
1051,ai-toolings/open-code/oh-my-opencode/src/features/skill-mcp-manager/index.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"export * from ""./types"""
1052,ai-toolings/open-code/oh-my-opencode/src/features/skill-mcp-manager/manager.test.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { describe, it, expect, beforeEach, afterEach, mock, spyOn } from ""bun:test"""
1053,ai-toolings/open-code/oh-my-opencode/src/features/skill-mcp-manager/manager.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { Client } from ""@modelcontextprotocol/sdk/client/index.js"""
1054,ai-toolings/open-code/oh-my-opencode/src/features/skill-mcp-manager/types.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { ClaudeCodeMcpServer } from ""../claude-code-mcp-loader/types"""
1055,ai-toolings/open-code/oh-my-opencode/src/google-auth.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { Plugin } from ""@opencode-ai/plugin"""
1056,ai-toolings/open-code/oh-my-opencode/src/hooks/AGENTS.md,ai-toolings,Documento de referencia o decision,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,# HOOKS KNOWLEDGE BASE
1057,ai-toolings/open-code/oh-my-opencode/src/hooks/agent-usage-reminder/constants.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { join } from ""node:path"";"
1058,ai-toolings/open-code/oh-my-opencode/src/hooks/agent-usage-reminder/index.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { PluginInput } from ""@opencode-ai/plugin"";"
1059,ai-toolings/open-code/oh-my-opencode/src/hooks/agent-usage-reminder/storage.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,import {
1060,ai-toolings/open-code/oh-my-opencode/src/hooks/agent-usage-reminder/types.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,export interface AgentUsageState {
1061,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/executor.test.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { describe, test, expect, mock, beforeEach, spyOn } from ""bun:test"""
1062,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/executor.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,import type {
1063,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/index.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { PluginInput } from ""@opencode-ai/plugin"""
1064,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/parser.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { ParsedTokenLimitError } from ""./types"""
1065,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/pruning-deduplication.test.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { describe, test, expect } from ""bun:test"""
1066,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/pruning-deduplication.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { existsSync, readdirSync, readFileSync } from ""node:fs"""
1067,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/pruning-executor.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { DynamicContextPruningConfig } from ""../../config"""
1068,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/pruning-purge-errors.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { existsSync, readdirSync, readFileSync } from ""node:fs"""
1069,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/pruning-storage.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { existsSync, readdirSync, readFileSync, writeFileSync } from ""node:fs"""
1070,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/pruning-supersede.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { existsSync, readdirSync, readFileSync } from ""node:fs"""
1071,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/pruning-types.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,export interface ToolCallSignature {
1072,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/storage.test.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { describe, test, expect, mock, beforeEach } from ""bun:test"""
1073,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/storage.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { existsSync, readdirSync, readFileSync, writeFileSync } from ""node:fs"""
1074,ai-toolings/open-code/oh-my-opencode/src/hooks/anthropic-context-window-limit-recovery/types.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,export interface ParsedTokenLimitError {
1075,ai-toolings/open-code/oh-my-opencode/src/hooks/auto-slash-command/constants.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"export const HOOK_NAME = ""auto-slash-command"" as const"
1076,ai-toolings/open-code/oh-my-opencode/src/hooks/auto-slash-command/detector.test.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { describe, expect, it } from ""bun:test"""
1077,ai-toolings/open-code/oh-my-opencode/src/hooks/auto-slash-command/detector.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,import {
1078,ai-toolings/open-code/oh-my-opencode/src/hooks/auto-slash-command/executor.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { existsSync, readdirSync, readFileSync } from ""fs"""
1079,ai-toolings/open-code/oh-my-opencode/src/hooks/auto-slash-command/index.test.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { describe, expect, it, beforeEach, mock, spyOn } from ""bun:test"""
1080,ai-toolings/open-code/oh-my-opencode/src/hooks/auto-slash-command/index.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,import {
1081,ai-toolings/open-code/oh-my-opencode/src/hooks/auto-slash-command/types.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,export interface AutoSlashCommandHookInput {
1082,ai-toolings/open-code/oh-my-opencode/src/hooks/auto-update-checker/cache.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import * as fs from ""node:fs"""
1083,ai-toolings/open-code/oh-my-opencode/src/hooks/auto-update-checker/checker.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import * as fs from ""node:fs"""
1084,ai-toolings/open-code/oh-my-opencode/src/hooks/auto-update-checker/constants.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import * as path from ""node:path"""
1085,ai-toolings/open-code/oh-my-opencode/src/hooks/auto-update-checker/index.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { PluginInput } from ""@opencode-ai/plugin"""
1086,ai-toolings/open-code/oh-my-opencode/src/hooks/auto-update-checker/types.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,export interface NpmDistTags {
1087,ai-toolings/open-code/oh-my-opencode/src/hooks/background-notification/index.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { BackgroundManager } from ""../../features/background-agent"""
1088,ai-toolings/open-code/oh-my-opencode/src/hooks/background-notification/types.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { BackgroundTask } from ""../../features/background-agent"""
1089,ai-toolings/open-code/oh-my-opencode/src/hooks/claude-code-hooks/config-loader.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { existsSync } from ""fs"""
1090,ai-toolings/open-code/oh-my-opencode/src/hooks/claude-code-hooks/config.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { join } from ""path"""
1091,ai-toolings/open-code/oh-my-opencode/src/hooks/claude-code-hooks/index.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { PluginInput } from ""@opencode-ai/plugin"""
1092,ai-toolings/open-code/oh-my-opencode/src/hooks/claude-code-hooks/plugin-config.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,/**
1093,ai-toolings/open-code/oh-my-opencode/src/hooks/claude-code-hooks/post-tool-use.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,import type {
1094,ai-toolings/open-code/oh-my-opencode/src/hooks/claude-code-hooks/pre-compact.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,import type {
1095,ai-toolings/open-code/oh-my-opencode/src/hooks/claude-code-hooks/pre-tool-use.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,import type {
1096,ai-toolings/open-code/oh-my-opencode/src/hooks/claude-code-hooks/stop.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,import type {
1097,ai-toolings/open-code/oh-my-opencode/src/hooks/claude-code-hooks/todo.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { join } from ""path"""
1098,ai-toolings/open-code/oh-my-opencode/src/hooks/claude-code-hooks/tool-input-cache.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,/**
1099,ai-toolings/open-code/oh-my-opencode/src/hooks/claude-code-hooks/transcript.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { join } from ""path"""
1100,ai-toolings/open-code/oh-my-opencode/src/hooks/claude-code-hooks/types.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,/**
1101,ai-toolings/open-code/oh-my-opencode/src/hooks/claude-code-hooks/user-prompt-submit.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,import type {
1102,ai-toolings/open-code/oh-my-opencode/src/hooks/comment-checker/cli.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { spawn } from ""bun"""
1103,ai-toolings/open-code/oh-my-opencode/src/hooks/comment-checker/constants.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,export const BDD_KEYWORDS = new Set([
1104,ai-toolings/open-code/oh-my-opencode/src/hooks/comment-checker/downloader.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import { spawn } from ""bun"""
1105,ai-toolings/open-code/oh-my-opencode/src/hooks/comment-checker/filters/bdd.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { CommentInfo, FilterResult } from ""../types"""
1106,ai-toolings/open-code/oh-my-opencode/src/hooks/comment-checker/filters/directive.ts,ai-toolings,Codigo fuente,hay-que-re-evaluar,Documentar estrategia vendor/submodule y politica de actualizacion upstream.,"import type { CommentInfo, FilterResult } from ""../types"""
